Date,Causey Reservoir (10137290) % of Reservoir Capacity Start of Day Values,Pineview Reservoir (10139000) % of Reservoir Capacity Start of Day Values,Weber SWE,,Flood,Ben Lomond Peak (332) Snow Water Equivalent (in) Start of Day Values,Ben Lomond Trail (333) Snow Water Equivalent (in) Start of Day Values,Lightning Ridge (1056) Snow Water Equivalent (in) Start of Day Values,UTAH SWE,OgdenTemp_Max (°F),OgdenTemp_min (°F),OgdenTemp_mean (°F),OgdenPrecipitation_sum (inch),OgdenRain_sum (inch),OgdenSnowfall_sum (inch),OgdenWindspeed_10m_max (mp/h),hooperTemp_Max (°F),hooperTemp_min (°F),hooperTemp_mean (°F),hooperPrecipitation_sum (inch),hooperRain_sum (inch),hooperSnowfall_sum (inch),hooperWindspeed_10m_max (mp/h)
3/25/1983,57,76,66.5,No,0,42.6,25.3,,22.5,36.6,29,33.2,0.144,0.056,0.612,7.3,37.6,32.2,34.8,0.08,0.048,0.252,10.6
3/26/1983,57,75,66,No,0,49.4,25.6,,22.9,38.2,29.8,34.5,0.024,0.024,0,7,38.3,30.6,34.8,0.008,0.008,0,8.4
3/27/1983,57,75,66,No,0,49.4,25.6,,23.1,41.6,20.3,32,0.048,0.044,0.028,9.7,43.2,25.2,35.1,0.044,0.044,0,12
3/28/1983,57,74,65.5,No,0,49.4,25.6,,23.3,43.1,33.7,38,0.012,0.008,0.028,5.4,42.3,35.6,38.8,0.004,0.004,0,8.6
3/29/1983,57,74,65.5,No,0,49.4,25.6,,23.3,47.5,28.3,38.9,0,0,0,8.4,47.1,32.7,40.8,0,0,0,11.1
3/30/1983,57,74,65.5,No,0,51.6,25.6,,23.5,55.6,39.7,47.2,0.06,0.06,0,9.7,53.8,44.7,48.7,0.036,0.036,0,13.7
3/31/1983,57,72,64.5,No,0,51.6,25.7,,23.6,47.7,37.7,42.5,0.348,0.297,0.359,8.7,49.6,40.2,44.3,0.261,0.261,0,14.3
4/1/1983,57,72,64.5,No,0,54.1,25.8,,23.9,44.1,31.6,38.2,0,0,0,7.3,42.9,33.7,39,0,0,0,12.2
4/2/1983,57,72,64.5,No,0,54.1,26.3,,24.1,49.1,30.3,39,0.194,0.174,0.139,12.3,48.6,37.2,41.6,0.154,0.15,0.028,15.8
4/3/1983,57,72,64.5,No,0,54.1,26.7,,24.4,37.9,29.5,33.2,0.156,0.016,0.994,11.7,38.5,30.9,34.3,0.08,0.016,0.528,17.9
4/4/1983,57,71,64,No,0,54.1,27.7,,24.7,38.9,26.5,32.1,0,0,0,14.1,38.7,28.1,33.1,0,0,0,17.8
4/5/1983,57,71,64,No,0,56.2,27.7,,24.8,39.6,26.2,31.7,0,0,0,11.9,39.6,27.9,32.7,0,0,0,16.8
4/6/1983,57,70,63.5,No,0,56.2,28,,24.9,41.1,22.7,31.6,0,0,0,7.1,40.7,25.9,33.4,0,0,0,11.4
4/7/1983,57,69,63,No,0,56.2,28.1,,24.9,42.6,23,33.4,0,0,0,6.8,41.2,27.1,34.9,0,0,0,7.2
4/8/1983,57,68,62.5,No,0,56.7,28.1,,25,45.2,29,37.7,0,0,0,5.6,44.5,32.2,38.8,0,0,0,6.6
4/9/1983,57,67,62,No,0,56.8,28.1,,25,54.2,28.8,42.9,0,0,0,8.5,52.8,34.3,44.2,0,0,0,10.5
4/10/1983,57,67,62,No,0,57,27.6,,25.1,50.6,41.2,45.9,0.128,0.128,0,7.3,49.1,43.3,47.1,0.12,0.12,0,9.5
4/11/1983,57,66,61.5,No,0,57,27.5,,25.3,42.1,34.8,38.2,0.44,0.344,0.668,9.9,42.4,36.9,39.3,0.343,0.271,0.497,15.2
4/12/1983,57,66,61.5,No,0,57,27.3,,25.6,41.4,32.8,36.7,0.032,0,0.502,10.3,41.4,35,37.8,0.008,0,0.167,13.4
4/13/1983,57,66,61.5,No,0,57.9,27.1,,26,44.4,30.4,36.7,0,0,0,11.2,44.1,32.6,37.8,0.008,0.008,0,14.6
4/14/1983,57,65,61,No,0,59.6,27.1,,25.9,43,26,35.4,0,0,0,4.8,42,30,36.9,0,0,0,7.7
4/15/1983,57,65,61,No,0,59.6,27.1,,25.9,46.8,28,39.4,0.016,0.016,0,4.9,45.7,31.5,40.1,0.008,0.008,0,5.4
4/16/1983,57,65,61,No,0,59.6,27.1,,26,50.9,29,41.1,0,0,0,6,49.5,32.6,42.2,0,0,0,6.7
4/17/1983,57,65,61,No,0,59.6,26,,26,58.7,29.9,44.9,0,0,0,4.5,57.1,34.9,46.6,0,0,0,6.7
4/18/1983,57,65,61,No,0,59.6,25.6,,25.9,58.9,35.5,45.2,0.143,0.143,0,10.3,57,40.4,47.2,0.084,0.084,0,11.9
4/19/1983,57,65,61,No,0,59.9,24.8,,25.8,56.1,37.2,47,0.004,0.004,0,6.9,55.1,41.8,49,0.024,0.024,0,9.1
4/20/1983,57,65,61,No,0,60.5,23.6,,25.7,57.3,37.5,47.7,0.02,0.02,0,9.3,56.4,42.7,50.1,0.008,0.008,0,14.1
4/21/1983,57,66,61.5,No,0,60.5,23.1,,25.6,52.7,41.5,47.2,0.398,0.398,0,5.6,52.3,43.6,48.7,0.384,0.384,0,7.9
4/22/1983,57,67,62,No,0,60.5,22.8,,25.6,54.6,44.3,48.8,0.056,0.056,0,5.2,54.1,46.4,49.8,0.06,0.06,0,7.2
4/23/1983,57,68,62.5,No,0,61,22.1,,25.5,64.2,36.6,51.3,0,0,0,10.2,63.2,42.6,53.6,0,0,0,16.6
4/24/1983,57,69,63,No,0,61,21.3,,25.2,63,45.7,53.2,0.12,0.12,0,17.4,61.6,48.2,54.9,0.088,0.088,0,20.1
4/25/1983,57,70,63.5,No,0,61.4,20.1,,25,46.5,40.6,43.1,0.33,0.33,0,13.8,47,41.4,44.1,0.318,0.318,0,18
4/26/1983,57,71,64,No,0,61.4,21,,25,50.3,35.9,44,0,0,0,7.8,50,38.5,45,0,0,0,11.1
4/27/1983,57,72,64.5,No,0,61.4,21.3,,25,52.7,41.5,46.2,0.107,0.103,0.028,5.7,52.3,42.4,47.1,0.068,0.068,0,6.5
4/28/1983,57,73,65,No,0,61.4,21.5,,25,58.3,37.1,48.6,0.012,0.012,0,10.8,57.6,43,51.1,0,0,0,13.3
4/29/1983,57,74,65.5,No,0,61.4,21.5,,25.1,52.1,43.3,47.6,0.541,0.541,0,5.8,51.3,45.1,48.6,0.551,0.551,0,9.9
4/30/1983,57,74,65.5,No,0,61.6,21.6,,25.2,48.3,42.3,45.3,0.461,0.457,0.028,10.1,48.1,44.6,46.6,0.938,0.938,0,13.8
5/1/1983,57,75,66,No,0,62.6,21.8,,25.6,46.9,41.9,44.1,0.64,0.636,0.028,4.8,46.8,43.5,45.2,0.532,0.532,0,6.3
5/2/1983,57,76,66.5,No,0,63.1,21.8,,25.8,53.3,37.9,46.6,0.071,0.071,0,7.9,52.7,41,47.5,0.099,0.099,0,10.1
5/3/1983,57,77,67,No,0,63.1,21.1,,25.8,54.1,40.9,48,0.183,0.183,0,6.5,53.7,43.2,49,0.096,0.096,0,7.7
5/4/1983,57,78,67.5,No,0,63.5,20.3,,25.8,62.4,37.1,50.8,0,0,0,6.8,61.6,41.9,52.5,0.008,0.008,0,10.5
5/5/1983,57,79,68,No,0,63.5,19.1,,25.5,55.4,42.3,49.5,0.169,0.169,0,10.2,54.6,48.2,51.5,0.166,0.166,0,13
5/6/1983,57,80,68.5,No,0,64,18.3,,25.5,53.3,40.3,47.2,0.172,0.172,0,9.7,53.7,41.4,47.8,0.12,0.12,0,13.6
5/7/1983,57,81,69,No,0,64,17.5,,25.5,60.5,36.8,50.8,0,0,0,8.4,60.4,42.5,52.4,0,0,0,11.6
5/8/1983,57,82,69.5,No,0,64,16.1,,25.2,65.1,41.6,54.8,0.008,0.008,0,13.5,64.1,48.6,57.2,0.008,0.008,0,22.1
5/9/1983,57,82,69.5,No,0,64,14.2,,24.5,51.5,38.3,43,0.123,0.096,0.195,14.5,53.5,40.4,44.2,0.084,0.08,0.028,19.9
5/10/1983,57,83,70,No,0,64.3,13.2,,24.3,45.8,37.2,41,0.108,0.088,0.196,7.3,45.7,40.2,42.4,0.052,0.052,0,11.7
5/11/1983,57,83,70,No,0,64.6,13.2,,24.3,42.4,37.2,39.2,0.283,0.155,0.885,13.3,44,38.5,40.7,0.14,0.124,0.112,19.1
5/12/1983,57,83,70,No,0,65,14.4,,24.7,48.8,35.3,41.6,0.14,0.088,0.36,7.6,49.1,39.4,43.9,0.06,0.048,0.084,11.9
5/13/1983,57,83,70,No,0,65,14.6,,24.8,51.6,30.8,42.4,0.008,0.008,0,6.7,51.1,36.7,44.3,0,0,0,11.5
5/14/1983,57,83,70,No,0,65,14.3,,24.9,51.9,32.9,43.6,0.008,0.008,0,7.2,50.9,38.7,45.5,0,0,0,11.1
5/15/1983,57,83,70,No,0,65,14.1,,24.9,56.7,36.7,46.3,0.225,0.221,0.028,10.7,56.1,42.6,48.3,0.209,0.209,0,11.4
5/16/1983,57,83,70,No,0,65.6,14,,25,47.4,38.9,43.1,0.068,0.068,0,9.3,47.7,42,44.5,0.016,0.016,0,14
5/17/1983,57,83,70,No,0,65.6,13.9,,25.4,57.6,41.3,49.5,0.024,0.024,0,11.9,57.3,42.8,50.3,0.012,0.012,0,15.7
5/18/1983,57,82,69.5,No,0,65.6,12.5,,25.2,52.3,41.5,47.2,0.184,0.184,0,11.1,52.9,44.6,48.6,0.152,0.152,0,13.8
5/19/1983,57,82,69.5,No,0,66.3,12.3,,25.4,56.7,41.5,48.7,0.142,0.142,0,12.1,56.4,45,49.9,0.079,0.079,0,16.8
5/20/1983,57,82,69.5,No,0,66.5,12,,25.4,60.9,37,50.4,0,0,0,7.9,60,41.4,51.8,0,0,0,9.6
5/21/1983,57,82,69.5,No,0,66.5,10.1,,25.1,65.9,42.8,55,0.024,0.024,0,10,65,47.3,56.3,0.032,0.032,0,11.7
5/22/1983,101,82,91.5,Yes,1,66.6,6.8,,24.5,64.7,42.5,55.6,0,0,0,5.4,63.9,47.5,57.5,0,0,0,6.8
5/23/1983,101,83,92,Yes,1,64.5,5.1,,23.7,70.2,41.5,57.3,0,0,0,4.4,69.4,48.3,59.9,0,0,0,5.5
5/24/1983,101,83,92,Yes,1,63.5,2.1,,22.7,74.9,43.4,60.8,0,0,0,4,73.9,50.7,63.5,0,0,0,7.5
5/25/1983,101,84,92.5,Yes,1,62.8,0.6,,21.7,75.9,47.4,62.9,0,0,0,5.1,75.3,54,65.7,0,0,0,8.8
5/26/1983,101,86,93.5,Yes,1,61.9,0,,20.7,77.6,48.8,64.4,0,0,0,5.4,77.2,55,67.1,0,0,0,9
5/27/1983,101,88,94.5,Yes,1,60.9,0,,19.5,80,49,66,0,0,0,5.5,79.2,56.4,68.9,0,0,0,6.2
5/28/1983,101,90,95.5,Yes,1,59.6,0,,18.4,81.6,50.2,67,0,0,0,7.3,80.9,57.6,70,0,0,0,9.4
5/29/1983,101,92,96.5,Yes,1,58,0,,17,79.8,51.5,67.2,0,0,0,6.1,78.6,58.5,69.9,0,0,0,7.9
5/30/1983,101,94,97.5,Yes,1,56.2,0,,15.8,75.2,53.7,66.8,0,0,0,11.5,75.3,59.9,69.2,0.012,0.012,0,15
5/31/1983,101,95,98,Yes,1,54.6,0,,14.7,67.4,48.8,58.2,0.28,0.28,0,10.5,68.3,53,60.5,0.202,0.202,0,15.1
6/1/1983,101,97,99,Yes,1,54.2,0,,13.9,65.8,47,57.8,0.016,0.016,0,7.1,65.2,51.2,59.2,0.008,0.008,0,7.7
6/2/1983,101,98,99.5,Yes,1,53.2,0,,13.4,60.9,51.8,56.7,0.394,0.394,0,5.4,60.5,53.9,57.1,0.473,0.473,0,6.7
6/3/1983,101,99,100,Yes,1,52,0,,13,65.5,47.2,58.3,0.016,0.016,0,5.5,65.4,52.1,59.5,0,0,0,6.6
6/4/1983,101,99,100,Yes,1,51.3,0,,12.3,62.2,53.1,58,0.21,0.21,0,6.5,62.4,54.9,59.1,0.28,0.28,0,7.7
6/5/1983,101,100,100.5,Yes,1,50,0,,11.7,66.7,48,59.2,0,0,0,6.9,66.7,52.1,60.3,0.012,0.012,0,8.6
6/6/1983,101,100,100.5,Yes,1,48.5,0,,11.1,67.4,49.6,60.6,0,0,0,6.2,66.9,53.8,61.9,0,0,0,7.7
6/7/1983,101,100,100.5,Yes,1,47.2,0,,10.2,71.6,50.6,62.5,0,0,0,3.6,70.5,54.7,63.5,0,0,0,5.4
6/8/1983,101,101,101,Yes,1,45.5,0,,9.3,71.9,51.7,63.3,0.044,0.044,0,8.2,72.1,57.8,65.8,0.012,0.012,0,10.3
6/9/1983,101,102,101.5,Yes,1,43.4,0,,8.6,68.5,55.2,63.5,0.052,0.052,0,8.5,68.2,58.4,64.6,0.177,0.177,0,9.2
6/10/1983,101,102,101.5,Yes,1,41.4,0,,7.8,75.7,54,66.4,0,0,0,7.8,75.9,57.9,68,0,0,0,11
6/11/1983,101,102,101.5,Yes,1,38.3,0,,7,65.5,52.4,60.1,0.111,0.111,0,12.3,69.7,55.6,62.4,0.079,0.079,0,18.5
6/12/1983,101,102,101.5,Yes,1,38.2,0,,6.4,61.1,47,53.9,0.083,0.083,0,9.3,61.9,50.7,55.6,0.064,0.064,0,13.7
6/13/1983,101,102,101.5,Yes,1,36.1,0,,6.1,60.8,45.6,53.8,0.004,0.004,0,7.8,60.3,47.8,54.7,0.008,0.008,0,10.6
6/14/1983,101,102,101.5,Yes,1,34.9,0,,5.7,67.4,45.4,58.2,0,0,0,5.4,66.7,49.1,59.2,0,0,0,6.5
6/15/1983,101,102,101.5,Yes,1,33.1,0,,5.3,74.2,47.4,62.9,0,0,0,4.8,73.8,53.7,65.1,0,0,0,6.6
6/16/1983,101,102,101.5,Yes,1,30.7,0,,4.7,70.4,50.3,63.1,0,0,0,7.4,69.5,56.9,65.2,0,0,0,11.2
6/17/1983,101,102,101.5,Yes,1,26.7,0,,4.2,81,50.5,67.7,0,0,0,9.3,81,57.3,70.1,0,0,0,16.7
6/18/1983,101,103,102,Yes,1,23.3,0,,3.6,72.9,62.9,69.3,0,0,0,11.9,75.9,65.7,70.8,0,0,0,18.2
6/19/1983,101,103,102,Yes,1,21.6,0,,3.1,70.5,52,63.3,0,0,0,10.1,69.9,57.6,65.1,0,0,0,15.5
6/20/1983,101,103,102,Yes,1,19.6,0,,2.7,77.1,49.2,64.9,0,0,0,8.5,76.7,55.5,66.8,0,0,0,16.4
6/21/1983,101,103,102,Yes,1,17,0,,2.4,70.3,57,64.1,0,0,0,6.9,70.2,58.7,65,0,0,0,16.3
6/22/1983,101,103,102,Yes,1,14.2,0,,2,83.8,51.9,69.5,0,0,0,7.1,84.1,57.9,71.8,0,0,0,9
6/23/1983,101,103,102,Yes,1,10.1,0,,1.6,83.9,55.3,72.2,0,0,0,15.7,82.9,63.5,75.1,0,0,0,20.2
6/24/1983,101,103,102,Yes,1,5.7,0,,1.3,82.2,61.3,73,0,0,0,12.5,81.5,65.2,74.4,0,0,0,17
6/25/1983,101,103,102,Yes,1,3.3,0,,1.1,78.1,55.1,69,0,0,0,6.7,76.2,62.1,71,0,0,0,13.2
6/26/1983,101,103,102,Yes,1,2.8,0,,0.9,80.3,59.2,71.1,0,0,0,8.9,79.9,63.2,72.8,0,0,0,13.2
6/27/1983,101,102,101.5,Yes,1,0,0,,0.7,78.7,58.4,69.6,0.044,0.044,0,10.7,77.8,62.9,71.1,0.04,0.04,0,16.1
6/28/1983,101,102,101.5,Yes,1,0,0,,0.6,72.1,55.3,65.8,0,0,0,6.8,71.9,61.2,67.7,0,0,0,12.3
6/29/1983,101,102,101.5,Yes,1,0,0,,0.5,80.1,57.9,70,0,0,0,5.7,79.3,63.8,71.9,0,0,0,8.6
6/30/1983,101,101,101,Yes,1,0,0,,0.4,75.8,59.3,68.7,0,0,0,6.3,75.8,64.4,70.5,0,0,0,9.9
7/1/1983,101,101,101,Yes,1,0,0,,0.3,81.8,60,71.8,0,0,0,9.7,80.7,65.3,73.8,0.004,0.004,0,13.1
7/2/1983,101,101,101,Yes,1,0,0,,0.3,68.5,59.6,63.6,0.636,0.636,0,8.5,70,60.9,64.6,0.712,0.712,0,14.1
7/3/1983,101,101,101,Yes,1,0,0,,0.2,64.6,52.4,60,0,0,0,9,63.8,56.2,61,0,0,0,14.3
7/4/1983,101,101,101,Yes,1,0,0,,0.2,75.8,51.1,64.5,0,0,0,3,74.7,54.8,65.6,0,0,0,4.8
7/5/1983,101,101,101,Yes,1,0,0,,0.2,88.8,52.2,72,0,0,0,4.7,88,58.8,74.2,0,0,0,9.9
7/6/1983,101,101,101,Yes,1,0,0,,0.1,89.3,65.1,77.4,0.031,0.031,0,15.8,87.3,70.4,78.9,0.016,0.016,0,22.4
7/7/1983,101,101,101,Yes,1,0,0,,0.1,87,68.5,78.5,0.012,0.012,0,14.6,84,72,78.6,0.02,0.02,0,19.5
7/8/1983,101,100,100.5,Yes,1,0,0,,0.1,87.5,68.4,78.4,0.012,0.012,0,15.4,86.4,71.1,78.6,0.024,0.024,0,18.9
7/9/1983,101,100,100.5,Yes,1,0,0,,0.1,84.9,56.4,73.3,0.414,0.414,0,15.4,83,57.3,73.8,0.344,0.344,0,20.9
7/10/1983,101,100,100.5,Yes,1,0,0,,0,64.5,52.4,58.8,0.004,0.004,0,10.8,63.7,54.5,59.2,0,0,0,16.4
7/11/1983,101,100,100.5,Yes,1,0,0,,0,73.8,50.5,63.8,0,0,0,5.9,72.3,55,64.5,0,0,0,8.2
7/12/1983,101,100,100.5,Yes,1,0,0,,0,80,53.4,69.2,0,0,0,5.7,80.1,58.2,70.7,0,0,0,6.3
7/13/1983,101,100,100.5,Yes,1,0,0,,0,86.9,54.8,73.1,0,0,0,4.7,86.3,62.2,75.8,0,0,0,8.1
7/14/1983,101,100,100.5,Yes,1,0,0,,0,90,57.4,75.9,0,0,0,12.1,89.1,65.7,78.8,0,0,0,23.4
7/15/1983,101,100,100.5,Yes,1,0,0,,0,68.9,58,63.1,0.083,0.083,0,15.5,70.2,59.2,63.8,0.086,0.086,0,25
7/16/1983,101,99,100,Yes,1,0,0,,0,73,51.9,62.2,0.217,0.217,0,6.7,72.5,54.9,63.9,0.189,0.189,0,9.8
7/17/1983,101,99,100,Yes,1,0,0,,0,86.4,53.5,71.6,0,0,0,7.7,85.9,59.6,74.3,0,0,0,9.1
7/18/1983,101,99,100,Yes,1,0,0,,0,89.7,61.1,77.3,0,0,0,10.5,87.9,69.3,79.9,0,0,0,13.6
7/19/1983,101,99,100,Yes,1,0,0,,0,86.4,63.5,75.9,0.02,0.02,0,15.2,84.7,69,77.5,0,0,0,20.4
7/20/1983,101,99,100,Yes,1,0,0,,0,85.6,65.6,76.7,0,0,0,10.3,84.7,69.9,77.6,0,0,0,16.5
7/21/1983,101,98,99.5,Yes,1,0,0,,0,83.9,58.6,73.6,0.016,0.016,0,6.4,83.2,65.4,75.5,0,0,0,12.4
7/22/1983,101,98,99.5,Yes,1,0,0,,0,81.2,64.6,73,0,0,0,7.8,79.6,66.4,73.6,0,0,0,10.8
7/23/1983,101,97,99,Yes,1,0,0,,0,81.2,62.3,72.6,0.036,0.036,0,5.9,80.4,66.2,74.1,0.04,0.04,0,9.1
7/24/1983,101,97,99,Yes,1,0,0,,0,87.5,61.2,76.3,0,0,0,11.2,86.4,67.2,78.2,0,0,0,13.5
7/25/1983,101,97,99,Yes,1,0,0,,0,85.6,69.9,77.7,0.071,0.071,0,13.4,83.8,73.3,78.6,0.051,0.051,0,15.8
7/26/1983,101,97,99,Yes,1,0,0,,0,85.7,69.7,78.1,0,0,0,13.6,84.6,71.8,78.5,0,0,0,17
7/27/1983,101,96,98.5,Yes,1,0,0,,0,84.1,69.5,77.6,0.047,0.047,0,12.8,82.8,72.1,78.2,0.024,0.024,0,18.1
7/28/1983,101,96,98.5,Yes,1,0,0,,0,86.8,62.7,76.2,0,0,0,9.6,86.1,67.8,77.9,0,0,0,11.5
7/29/1983,101,96,98.5,Yes,1,0,0,,0,90.4,60.9,77.7,0,0,0,9.9,89.3,67.9,80.2,0,0,0,10.5
7/30/1983,101,95,98,Yes,1,0,0,,0,93.1,62.9,79.3,0,0,0,6,90.4,69.3,81.1,0,0,0,8.7
7/31/1983,95,95,95,Yes,1,0,0,,0,79.5,69.3,74.4,0.084,0.084,0,6,80.7,73.2,76.3,0.099,0.099,0,11.7
8/1/1983,95,95,95,Yes,1,0,0,,0,81.4,65.5,73.9,0.076,0.076,0,5.5,80.4,68.8,75.1,0.128,0.128,0,7
8/2/1983,95,94,94.5,Yes,1,0,0,,0,82.1,63.9,74.5,0,0,0,6.5,80.7,68.4,75.6,0,0,0,7.6
8/3/1983,95,94,94.5,Yes,1,0,0,,0,85.5,62.8,75.6,0.012,0.012,0,9.3,83.6,68.3,77.3,0,0,0,10.1
8/4/1983,91,94,92.5,Yes,1,0,0,,0,86.3,64.4,77.3,0.012,0.012,0,6.1,85.2,70,79.1,0.004,0.004,0,9.6
8/5/1983,91,93,92,Yes,1,0,0,,0,91.6,63.8,79.3,0,0,0,6.4,89.5,69.8,80.9,0,0,0,6.3
8/6/1983,91,93,92,Yes,1,0,0,,0,94.2,64.5,81.9,0,0,0,5.4,92.4,70.8,83.1,0,0,0,6.8
8/7/1983,91,93,92,Yes,1,0,0,,0,92.1,68,82.1,0,0,0,6,89.9,73.3,83.4,0,0,0,9.9
8/8/1983,91,92,91.5,Yes,1,0,0,,0,86.8,69.9,81.1,0.004,0.004,0,5.2,86,74.6,81.8,0,0,0,8.3
8/9/1983,91,92,91.5,Yes,1,0,0,,0,87.9,68.4,79.8,0.016,0.016,0,7.2,87.7,73.2,81.4,0,0,0,12.6
8/10/1983,87,92,89.5,Yes,1,0,0,,0,88.2,67.3,79,0.008,0.008,0,7.9,86.4,72.5,80.6,0.048,0.048,0,10.8
8/11/1983,87,91,89,Yes,1,0,0,,0,83,68.5,77.1,0.012,0.012,0,9.7,81.5,72,78.3,0.02,0.02,0,11.6
8/12/1983,87,91,89,Yes,1,0,0,,0,83.2,68.2,77.1,0,0,0,4.8,82.4,70.6,77.3,0,0,0,7
8/13/1983,87,91,89,Yes,1,0,0,,0,85.7,64.1,76.8,0,0,0,6.8,83.8,68.7,77.6,0,0,0,6.5
8/14/1983,87,90,88.5,Yes,1,0,0,,0,86.4,67,78.8,0.016,0.016,0,7,84.7,71.5,79.8,0.02,0.02,0,7.4
8/15/1983,84,90,87,Yes,1,0,0,,0,82.3,65.3,74.3,0.036,0.036,0,5.8,81.4,71.3,76.2,0.012,0.012,0,9.2
8/16/1983,84,90,87,Yes,1,0,0,,0,78.2,67.2,72.7,0.198,0.198,0,3.8,77.4,67.8,72.9,0.246,0.246,0,4.4
8/17/1983,84,90,87,Yes,1,0,0,,0,76.9,66,71.7,0.39,0.39,0,4.5,75.6,68.4,72,0.309,0.309,0,4.7
8/18/1983,82,90,86,Yes,1,0,0,,0,71.3,65,67.8,1.588,1.588,0,6.7,71.2,66,68.4,1.642,1.642,0,7.6
8/19/1983,82,90,86,Yes,1,0,0,,0,75.3,63.2,68.6,0.419,0.419,0,8.7,75.2,64.9,69.5,0.803,0.803,0,10.4
8/20/1983,82,91,86.5,Yes,1,0,0,,0,74.3,63.9,69.7,0.198,0.198,0,6.2,74.1,65.2,70.5,0.257,0.257,0,6.2
8/21/1983,82,91,86.5,Yes,1,0,0,,0,76.8,59.7,69.2,0.048,0.048,0,9.9,75.2,63.8,70.2,0.044,0.044,0,12.5
8/22/1983,81,91,86,Yes,1,0,0,,0,76.7,57.6,69.3,0,0,0,4.9,75.5,61.8,69.8,0.012,0.012,0,4.7
8/23/1983,81,91,86,Yes,1,0,0,,0,77.1,63.5,70.8,0.008,0.008,0,7.1,76.3,66.5,71.5,0.004,0.004,0,7.3
8/24/1983,81,91,86,Yes,1,0,0,,0,81.2,56,70.3,0,0,0,9.9,80.5,63,72.4,0,0,0,11
8/25/1983,81,91,86,Yes,1,0,0,,0,82.4,63.6,73.2,0,0,0,11,81.6,65.6,74.6,0.012,0.012,0,15
8/26/1983,81,91,86,Yes,1,0,0,,0,83,58.1,71.6,0,0,0,7.8,82.5,63.2,73.4,0,0,0,8.8
8/27/1983,81,90,85.5,Yes,1,0,0,,0,83.6,56,71.5,0,0,0,6.2,82.6,61.6,73.2,0,0,0,6.5
8/28/1983,81,90,85.5,Yes,1,0,0,,0,84.9,60.2,71.9,0,0,0,7.8,83.7,65.8,73.9,0.043,0.043,0,8.8
8/29/1983,79,90,84.5,No,0,0,0,,0,84.7,59.3,73.1,0,0,0,9,83.5,65.6,75.1,0.008,0.008,0,10.2
8/30/1983,79,90,84.5,No,0,0,0,,0,85.2,59.4,73.1,0,0,0,9.2,83.8,65,75,0,0,0,10.5
8/31/1983,79,89,84,No,0,0,0,,0,86.8,58.3,73.8,0,0,0,7.7,85.3,64.5,75.9,0,0,0,9.9
9/1/1983,79,89,84,No,0,0,0,,0,85.7,62.5,75.1,0.04,0.04,0,13,82.4,68.1,76.7,0.04,0.04,0,16.8
9/2/1983,79,89,84,No,0,0,0,,0,73.8,66.6,70.2,0.537,0.537,0,7.6,73.7,67.5,71.5,0.295,0.295,0,11.4
9/3/1983,79,88,83.5,No,0,0,0,,0,68.7,60.1,63.9,0.34,0.34,0,6.8,68.4,62,65.1,0.274,0.274,0,10.1
9/4/1983,79,88,83.5,No,0,0,0,,0,70.9,59.6,64.6,0.04,0.04,0,8.4,70.4,61.4,65.6,0.008,0.008,0,12
9/5/1983,79,88,83.5,No,0,0,0,,0,74.5,59.3,66.7,0,0,0,8.2,73.8,62.3,68,0,0,0,9.7
9/6/1983,79,88,83.5,No,0,0,0,,0,80.5,54.5,69,0,0,0,5.5,79.2,59.2,70.4,0,0,0,7.1
9/7/1983,79,87,83,No,0,0,0,,0,82.6,59.6,70.8,0.008,0.008,0,14.7,81,66.4,73,0,0,0,20.8
9/8/1983,79,87,83,No,0,0,0,,0,77.5,60.7,69.4,0.075,0.075,0,10.9,76.5,65.7,71.2,0.044,0.044,0,15
9/9/1983,79,87,83,No,0,0,0,,0,70.8,57.5,66.2,0.028,0.028,0,10.8,71.7,61.9,68,0.02,0.02,0,16.2
9/10/1983,79,86,82.5,No,0,0,0,,0,71.3,49.7,61.6,0,0,0,8.3,69.2,55.4,63.1,0,0,0,14.8
9/11/1983,79,86,82.5,No,0,0,0,,0,75.4,59,66.8,0,0,0,6.5,74.3,61,67.7,0,0,0,9
9/12/1983,79,86,82.5,No,0,0,0,,0,77.4,52.4,66.7,0,0,0,4.3,75.6,57.6,68,0,0,0,7.5
9/13/1983,79,85,82,No,0,0,0,,0,81,51.5,67.8,0,0,0,3.5,79.3,57.1,69.1,0,0,0,5.2
9/14/1983,79,85,82,No,0,0,0,,0,77.7,60.8,70,0,0,0,7.1,76.5,63.9,71.1,0,0,0,8.3
9/15/1983,79,85,82,No,0,0,0,,0,73.8,60.6,67.7,0,0,0,5.5,72.2,62.4,68.3,0,0,0,8.7
9/16/1983,79,84,81.5,No,0,0,0,,0,80,53.2,67.5,0,0,0,8.2,79.2,58.5,69.7,0,0,0,10.3
9/17/1983,79,84,81.5,No,0,0,0,,0,78.4,63.4,71.6,0,0,0,8.4,77,65.6,72.1,0,0,0,10.1
9/18/1983,79,83,81,No,0,0,0,,0,78.7,65.3,71.8,0,0,0,12.9,78,65.6,72.1,0,0,0,14.4
9/19/1983,79,83,81,No,0,0,0,,0,64.7,48.4,55.8,0,0,0,15,70.4,50.5,58,0,0,0,22.6
9/20/1983,79,83,81,No,0,0,0,,0,57.5,40.2,49.6,0,0,0,9.7,55.8,45.1,51.1,0,0,0,15.6
9/21/1983,79,82,80.5,No,0,0,0,,0,63.1,40.6,53.8,0,0,0,4,61.3,43.8,54.2,0,0,0,3.9
