Date,Avg Salt Lake,Flood y/n,Flood,Atwater (1308) Snow Water Equivalent (in) Start of Day Values,Brighton (366) Snow Water Equivalent (in) Start of Day Values,Dry Fork (906) Snow Water Equivalent (in) Start of Day Values,Lookout Peak (596) Snow Water Equivalent (in) Start of Day Values,Louis Meadow (972) Snow Water Equivalent (in) Start of Day Values,Mill-D North (628) Snow Water Equivalent (in) Start of Day Values,Parleys Upper (856) Snow Water Equivalent (in) Start of Day Values,Snowbird (766) Snow Water Equivalent (in) Start of Day Values,UTAH SWE,Salt Lake CityTemp_Max (°F),Salt Lake CityTemp_min (°F),Salt Lake CityTemp_mean (°F),Salt Lake CityPrecipitation_sum (inch),Salt Lake CityRain_sum (inch),Salt Lake CitySnowfall_sum (inch),Salt Lake CityWindspeed_10m_max (mp/h),SnowbirdTemp_Max (°F),SnowbirdTemp_min (°F),SnowbirdTemp_mean (°F),SnowbirdPrecipitation_sum (inch),SnowbirdRain_sum (inch),SnowbirdSnowfall_sum (inch),SnowbirdWindspeed_10m_max (mp/h)
3/27/1983,88.5,Yes,1,,,,,,,,,23.1,32.3,15.3,23.5,0.107,0,0.799,7.6,39.3,21.4,31.7,0.067,0.028,0.276,9.7
3/28/1983,88.5,Yes,1,,,,,,,,,23.3,30.3,20.6,25.7,0.059,0,0.469,6.5,38.3,32.3,35.2,0.059,0.016,0.359,4.7
3/29/1983,88.5,Yes,1,,,,,,,,,23.3,34.5,13.6,24.4,0,0,0,5,41.4,27.3,35,0,0,0,7
3/30/1983,88.5,Yes,1,,,,,,,,,23.5,40.6,27.4,33.6,0.132,0.108,0.223,5.8,51.2,33.7,40.8,0.052,0.052,0,7
3/31/1983,88.5,Yes,1,,,,,,,,,23.6,33,25.8,30.4,0.62,0.144,3.334,8.1,43.4,32.2,39.1,0.329,0.309,0.138,9.7
4/1/1983,88.5,Yes,1,,,,,,,,,23.9,31.7,20.2,26.4,0.048,0,0.33,6.3,41.6,30.2,36.2,0.004,0.004,0,6.1
4/2/1983,88.5,Yes,1,,,,,,,,,24.1,37,17.8,27.5,0.246,0.02,1.657,7.3,46.4,28.3,35.7,0.146,0.134,0.083,9
4/3/1983,88.5,Yes,1,,,,,,,,,24.4,23.9,15.9,20,0.487,0.004,3.361,7.1,33.1,22.4,28.2,0.188,0.008,1.352,10.6
4/4/1983,88.5,Yes,1,,,,,,,,,24.7,26.4,11.5,18.5,0,0,0.028,8.5,34.5,19.8,27.2,0.008,0,0.083,7.6
4/5/1983,88.5,Yes,1,,,,,,,,,24.8,26.7,7,15.8,0.004,0,0.084,5.5,36.6,20,28.7,0.008,0.008,0,6.8
4/6/1983,88.5,Yes,1,,,,,,,,,24.9,26.4,6.3,15.7,0,0,0.028,4.3,37.8,18.2,29.4,0.004,0.004,0,6.7
4/7/1983,88.5,Yes,1,,,,,,,,,24.9,27.9,5.4,16.9,0,0,0,6.5,39.7,18.9,30.6,0,0,0,8.1
4/8/1983,88.5,Yes,1,,,,,,,,,25,31.7,9.1,21.6,0.02,0,0.167,5.7,42.9,23.1,33.9,0.024,0.024,0,3.8
4/9/1983,88.5,Yes,1,,,,,,,,,25,38.6,15.2,27.7,0.008,0.008,0,5.7,49.3,24.7,38.3,0,0,0,9.1
4/10/1983,88.5,Yes,1,,,,,,,,,25.1,39.7,28.4,34.3,0.012,0.012,0,10,51.6,36.1,44,0.024,0.024,0,13.9
4/11/1983,88.5,Yes,1,,,,,,,,,25.3,33.4,25.8,30.1,0.277,0.008,1.931,5.5,43.7,31.8,38.6,0.34,0.242,0.689,6.6
4/12/1983,88.5,Yes,1,,,,,,,,,25.6,29.8,23.1,25.9,0.464,0,3.252,6.1,37.1,29.8,32.9,0.132,0.04,0.777,8.3
4/13/1983,88.5,Yes,1,,,,,,,,,26,30.3,16.8,23.9,0.088,0,0.747,4,38.1,27.4,32.9,0,0,0,7.4
4/14/1983,88.5,Yes,1,,,,,,,,,25.9,29.5,15.5,22.6,0.08,0,0.664,5.2,39.6,30.1,34.8,0.032,0.024,0.056,3
4/15/1983,88,Yes,1,,,,,,,,,25.9,33.8,11.4,23.9,0,0,0,5.8,44.7,25.4,36.4,0,0,0,3
4/16/1983,88,Yes,1,,,,,,,,,26,36.6,11.4,25.2,0,0,0,4.3,50.1,24.7,39.5,0,0,0,4.7
4/17/1983,88,Yes,1,,,,,,,,,26,43.8,14,28.1,0,0,0,5.5,55.8,25.2,41.9,0,0,0,6.1
4/18/1983,88,Yes,1,,,,,,,,,25.9,45.9,23.1,32.3,0.159,0.091,0.469,8.1,53.8,28.5,39.7,0.139,0.139,0,13
4/19/1983,87.5,Yes,1,,,,,,,,,25.8,44.7,27.4,35.3,0.028,0.02,0.083,4.1,55.2,38.4,45.9,0.012,0.012,0,5.1
4/20/1983,87.5,Yes,1,,,,,,,,,25.7,44.3,25.8,34.3,0.048,0.048,0,4.9,55.1,33.9,44.6,0.02,0.02,0,5.2
4/21/1983,87.5,Yes,1,,,,,,,,,25.6,40.7,30,34.4,0.316,0.171,1.021,4.9,50.4,38.1,43.2,0.175,0.175,0,6.5
4/22/1983,87.5,Yes,1,,,,,,,,,25.6,41.3,29.3,35.4,0.008,0.008,0.028,5,52.4,41.9,46.3,0.056,0.056,0,4.1
4/23/1983,87.5,Yes,1,,,,,,,,,25.5,48.9,25.4,36.3,0,0,0,6.9,62.1,32.5,46.4,0,0,0,11.8
4/24/1983,87.5,Yes,1,,,,,,,,,25.2,46.6,31.3,38.6,0.016,0.016,0,11.2,61.5,37.3,50.1,0.016,0.016,0,17.1
4/25/1983,87.5,Yes,1,,,,,,,,,25,33,25.7,29.9,0.353,0.004,2.427,6.3,42.7,35.4,39.2,0.262,0.254,0.056,7.9
4/26/1983,87.5,Yes,1,,,,,,,,,25,37.5,20.1,29.3,0.008,0,0.112,6,50.8,26.4,39.9,0,0,0,4.8
4/27/1983,87.5,Yes,1,,,,,,,,,25,39.9,24.5,31.7,0.219,0.02,1.378,6,53.5,38.2,44.5,0.068,0.068,0,5
4/28/1983,87.5,Yes,1,,,,,,,,,25,43.7,26.8,34.8,0.167,0.128,0.276,6.4,58.8,33,46.6,0.064,0.064,0,9.5
4/29/1983,87.5,Yes,1,,,,,,,,,25.1,41.9,28.5,34.9,0.17,0.144,0.193,6.4,55.4,39.6,46.7,0.179,0.179,0,10.4
4/30/1983,87.5,Yes,1,,,,,,,,,25.2,38.7,29.1,33.3,0.497,0.172,2.261,6.4,50.6,37.6,43.7,0.39,0.39,0,9.7
5/1/1983,87.5,Yes,1,,,,,,,,,25.6,36.6,28.9,32.6,0.357,0.072,2.068,4.7,47.5,36.1,42.1,0.154,0.154,0,5.7
5/2/1983,87.5,Yes,1,,,,,,,,,25.8,39.7,28.9,34.5,0.088,0.052,0.276,5.6,49.9,39.4,44.8,0.128,0.128,0,5.6
5/3/1983,87.5,Yes,1,,,,,,,,,25.8,41.2,28.5,35.2,0.096,0.084,0.084,5.2,53.4,40.8,46.9,0.123,0.123,0,5.6
5/4/1983,87.5,Yes,1,,,,,,,,,25.8,46.3,23,34.8,0.012,0.012,0,4.4,61.1,32.9,47.3,0,0,0,6.8
5/5/1983,87.5,Yes,1,,,,,,,,,25.5,40.5,29.3,35,0.158,0.08,0.552,8.2,54.2,37.5,46.3,0.237,0.237,0,8
5/6/1983,87.5,Yes,1,,,,,,,,,25.5,37.8,28.2,32.5,0.4,0.116,1.987,6.4,49.8,37.8,43.5,0.188,0.188,0,6.1
5/7/1983,88,Yes,1,,,,,,,,,25.5,44.4,24.3,34.3,0,0,0,4.9,60,31.8,46.8,0,0,0,6.5
5/8/1983,88,Yes,1,,,,,,,,,25.2,50.5,27.5,39.8,0.004,0.004,0,8.3,67.7,37.2,53.6,0,0,0,12.3
5/9/1983,88,Yes,1,,,,,,,,,24.5,41.3,23.5,30.9,0.128,0.024,0.719,6.8,57.6,36.6,43,0.092,0.092,0,13.9
5/10/1983,88,Yes,1,,,,,,,,,24.3,33,22.9,28.3,0.257,0.012,1.768,4.9,43.5,33.1,37.8,0.112,0.104,0.056,10.5
5/11/1983,88.5,Yes,1,,,,,,,,,24.3,32.3,26.3,28.6,0.603,0.004,4.272,7.2,41.7,33.5,35.8,0.54,0.336,1.461,6.1
5/12/1983,88.5,Yes,1,,,,,,,,,24.7,35,23.4,29,0.231,0.036,1.406,6.2,46.6,31.8,38.6,0.084,0.084,0,5
5/13/1983,88.5,Yes,1,,,,,,,,,24.8,37.4,19.8,29.6,0,0,0,4,50.2,28.3,41.5,0,0,0,7.9
5/14/1983,88.5,Yes,1,,,,,,,,,24.9,37.5,21.4,30.2,0.124,0.04,0.581,5.8,49.6,30.2,42.4,0.044,0.044,0,5.4
5/15/1983,88.5,Yes,1,,,,,,,,,24.9,42.8,22.4,32.4,0.233,0.131,0.717,7.9,56.3,31.8,44,0.173,0.173,0,8.7
5/16/1983,89,Yes,1,,,,,,,,,25,33.7,28.2,30.8,0.291,0.008,2.014,7.7,44.2,36.3,40.5,0.244,0.24,0.028,10.6
5/17/1983,89,Yes,1,,,,,,,,,25.4,40.6,27.9,34.3,0.186,0.032,1.103,7,51.4,35.7,44.3,0.279,0.137,0.992,10.3
5/18/1983,89,Yes,1,,,,,,,,,25.2,39.7,24,32.4,0.156,0.116,0.277,5.4,50.9,32.9,43.2,0.14,0.14,0,5.1
5/19/1983,89,Yes,1,,,,,,,,,25.4,40.5,27.6,34.3,0.415,0.179,1.655,6.2,51.3,39,45,0.183,0.183,0,13.2
5/20/1983,89,Yes,1,,,,,,,,,25.4,44.7,23.3,34.5,0,0,0,6.5,57.4,32.4,47.2,0,0,0,9.5
5/21/1983,89,Yes,1,,,,,,,,,25.1,50.4,26.4,37.8,0.09,0.09,0,6.1,66.1,38.1,51.3,0.056,0.056,0,5.7
5/22/1983,89,Yes,1,,,,,,,,,24.5,49.7,28,39,0,0,0,4.2,64.7,38.4,52.7,0,0,0,5.4
5/23/1983,89,Yes,1,,,,,,,,,23.7,56.9,26,41.1,0,0,0,3.1,69.5,36.6,54.5,0,0,0,4.3
5/24/1983,89,Yes,1,,,,,,,,,22.7,62.4,27.7,43.8,0,0,0,3.7,74.3,39.1,58,0,0,0,3.4
5/25/1983,89.5,Yes,1,,,,,,,,,21.7,61.8,28.5,45,0,0,0,4.8,74.6,42,59.6,0,0,0,4.2
5/26/1983,90,Yes,1,,,,,,,,,20.7,63.9,29.6,46.2,0,0,0,4.9,76.3,42.8,60.8,0,0,0,4
5/27/1983,90.5,Yes,1,,,,,,,,,19.5,65.2,31.6,48.5,0,0,0,4.7,78.2,44.2,62.4,0,0,0,6.2
5/28/1983,91,Yes,1,,,,,,,,,18.4,67.2,32.5,49.3,0,0,0,4.7,79,44.3,62.8,0,0,0,4.1
5/29/1983,91.5,Yes,1,,,,,,,,,17,65.8,32.4,48.5,0,0,0,4.9,77.8,45.3,62.9,0,0,0,4
5/30/1983,92.5,Yes,1,,,,,,,,,15.8,56.9,35.4,47.9,0.004,0.004,0,6.5,72.8,51.1,63.5,0,0,0,11.8
5/31/1983,93.5,Yes,1,,,,,,,,,14.7,55.1,30.7,42.6,0.372,0.372,0,6.1,67.8,42.6,56.1,0.067,0.067,0,8.4
6/1/1983,94.5,Yes,1,,,,,,,,,13.9,51.1,31.3,42.5,0.158,0.158,0,4.2,65.1,43.6,55.4,0.151,0.151,0,5.3
6/2/1983,95.5,Yes,1,,,,,,,,,13.4,48.1,31.9,41.1,0.123,0.123,0,5.9,60.5,44.5,53.4,0.15,0.15,0,7.9
6/3/1983,96,Yes,1,,,,,,,,,13,53.1,29.3,42.1,0.04,0.04,0,4.3,66.1,42.6,55,0,0,0,4.5
6/4/1983,96.5,Yes,1,,,,,,,,,12.3,52.9,33.8,44.2,0.095,0.095,0,5.2,63.7,45,55.5,0.048,0.048,0,5.9
6/5/1983,97,Yes,1,,,,,,,,,11.7,55.1,36,45.8,0.024,0.024,0,6.5,65.1,46.1,56.8,0,0,0,9.8
6/6/1983,97,Yes,1,,,,,,,,,11.1,55.5,34.1,45.6,0.119,0.119,0,6.2,66.5,44.6,56.9,0.004,0.004,0,7
6/7/1983,97.5,Yes,1,,,,,,,,,10.2,60,33,47.7,0.036,0.036,0,3.4,70.7,42.9,59.7,0,0,0,3.4
6/8/1983,98,Yes,1,,,,,,,,,9.3,60,37.8,49.6,0.127,0.127,0,6.2,73.2,50.7,63.4,0.004,0.004,0,8.6
6/9/1983,98,Yes,1,,,,,,,,,8.6,57.2,36.2,48.6,0.032,0.032,0,6.9,69.8,48.9,61.4,0.016,0.016,0,4.7
6/10/1983,98.5,Yes,1,,,,,,,,,7.8,62.2,36.6,51.3,0.016,0.016,0,5.8,76,48,64.3,0,0,0,7
6/11/1983,98.5,Yes,1,,,,,,,,,7,57.8,42.3,47.6,0.166,0.166,0,10.4,71,51.8,58.7,0.068,0.068,0,14.5
6/12/1983,98.5,Yes,1,,,,,,,,,6.4,47.3,36.9,42.1,0.068,0.068,0,8.4,57.9,46.5,52.4,0.036,0.036,0,11.1
6/13/1983,99,Yes,1,,,,,,,,,6.1,47.3,33,40.4,0.178,0.178,0,7.9,58.1,45.3,51.7,0,0,0,9.7
6/14/1983,100,Yes,1,,,,,,,,,5.7,58.1,29.5,45.5,0,0,0,5.2,68,37.6,56.1,0,0,0,4
6/15/1983,100,Yes,1,,,,,,,,,5.3,65.5,35.5,51.7,0.008,0.008,0,6.6,76.5,44.5,62.5,0,0,0,6
6/16/1983,99.5,Yes,1,,,,,,,,,4.7,60.5,38.1,51.2,0,0,0,7.9,71.4,49.8,62.7,0,0,0,7.7
6/17/1983,99.5,Yes,1,,,,,,,,,4.2,70.8,39.2,56.5,0,0,0,6.4,82.2,49.4,67.3,0,0,0,10.9
6/18/1983,99.5,Yes,1,,,,,,,,,3.6,65,51.4,59.1,0,0,0,7.1,75.2,59.9,68,0,0,0,12.2
6/19/1983,99.5,Yes,1,,,,,,,,,3.1,63.3,44.6,55.1,0,0,0,7.5,71.8,56.2,64.3,0,0,0,10.5
6/20/1983,100,Yes,1,,,,,,,,,2.7,70.5,39.3,56.6,0,0,0,11.2,82.2,51.4,67.7,0,0,0,12.9
6/21/1983,99,Yes,1,,,,,,,,,2.4,63.7,50.2,57.4,0.008,0.008,0,10.7,74,59.7,67.7,0,0,0,9.5
6/22/1983,99.5,Yes,1,,,,,,,,,2,74.1,46.3,61,0,0,0,8.6,84.8,52.9,70.5,0,0,0,11.4
6/23/1983,99.5,Yes,1,,,,,,,,,1.6,72,45.7,59.2,0.02,0.02,0,8.1,84.6,54.2,69.8,0.008,0.008,0,12
6/24/1983,99.5,Yes,1,,,,,,,,,1.3,69.6,48.4,60.1,0,0,0,7.1,81.2,54.6,69.5,0,0,0,9.1
6/25/1983,99.5,Yes,1,,,,,,,,,1.1,66.4,46.9,56.6,0.186,0.186,0,4.7,75.2,55.8,66.9,0,0,0,6.3
6/26/1983,99.5,Yes,1,,,,,,,,,0.9,66.2,45.5,57.4,0,0,0,3.6,76.8,56.1,68,0,0,0,7.2
6/27/1983,99.5,Yes,1,,,,,,,,,0.7,69.7,45.9,58.3,0.031,0.031,0,9.2,80.2,52.5,68,0,0,0,10.7
6/28/1983,100,Yes,1,,,,,,,,,0.6,63.5,46.5,56,0,0,0,8.5,74.6,60.5,67.4,0,0,0,10.1
6/29/1983,100,Yes,1,,,,,,,,,0.5,71.4,45.7,59.3,0,0,0,7.9,82.8,55.8,70.3,0,0,0,10.2
6/30/1983,100.5,Yes,1,,,,,,,,,0.4,68.4,47.3,58.6,0,0,0,6.3,80,61.5,70.7,0,0,0,5.9
7/1/1983,100.5,Yes,1,,,,,,,,,0.3,72.8,51.3,62,0.028,0.028,0,10.6,85.2,58.8,73.1,0,0,0,13.9
7/2/1983,100.5,Yes,1,,,,,,,,,0.3,61.8,49.2,55.8,0.04,0.04,0,8.7,73,58.6,66.8,0,0,0,10
7/3/1983,100.5,Yes,1,,,,,,,,,0.2,57.6,44.3,51.6,0.008,0.008,0,8.7,67.8,52.4,61.5,0,0,0,9.2
7/4/1983,100.5,Yes,1,,,,,,,,,0.2,71,38.4,55.9,0,0,0,4.1,79.4,52.5,66.5,0,0,0,4.2
7/5/1983,100.5,Yes,1,,,,,,,,,0.2,81.6,43.4,64.6,0,0,0,7.4,92.1,50.7,74.4,0,0,0,13.4
7/6/1983,100,Yes,1,,,,,,,,,0.1,80,52.7,66.2,0.044,0.044,0,10.1,91.6,58.8,76.1,0.031,0.031,0,17.8
7/7/1983,100,Yes,1,,,,,,,,,0.1,75.9,54.8,65.6,0.012,0.012,0,10.7,85.9,61.8,75.1,0.028,0.028,0,16.5
7/8/1983,100,Yes,1,,,,,,,,,0.1,76.2,53.7,65,0.012,0.012,0,9.6,87.2,59.6,74.5,0.02,0.02,0,15.9
7/9/1983,100,Yes,1,,,,,,,,,0.1,73,48,60.9,0.725,0.725,0,11.4,84.9,58.6,70.7,0.043,0.043,0,17.1
7/10/1983,100,Yes,1,,,,,,,,,0,55.3,41.3,47.9,0,0,0,7.1,65.2,48.8,57.1,0,0,0,10.4
7/11/1983,100,Yes,1,,,,,,,,,0,65.9,38.7,53,0,0,0,5,72.5,51.6,61.9,0,0,0,6.9
7/12/1983,100.5,Yes,1,,,,,,,,,0,73.2,42.2,59.1,0,0,0,6.1,83.1,51,69.2,0,0,0,4.8
7/13/1983,100.5,Yes,1,,,,,,,,,0,77.4,45.5,63.2,0,0,0,6.5,89.4,53.8,74.1,0,0,0,5.3
7/14/1983,100.5,Yes,1,,,,,,,,,0,81,47.2,65.8,0,0,0,9.9,93.6,54.9,76.3,0,0,0,14.1
7/15/1983,100.5,Yes,1,,,,,,,,,0,62.7,48.4,55.4,0.016,0.016,0,8.3,74.1,55.8,65,0,0,0,10.6
7/16/1983,100.5,Yes,1,,,,,,,,,0,67.2,43,55.1,0.048,0.048,0,8.9,77.7,51.2,65,0.004,0.004,0,7.4
7/17/1983,100.5,Yes,1,,,,,,,,,0,77.4,47.8,63.7,0,0,0,11.4,88.8,55.6,73.4,0,0,0,16.3
7/18/1983,100,Yes,1,,,,,,,,,0,79.8,48.9,66.3,0,0,0,10.1,91.2,57.6,76.8,0,0,0,14.3
7/19/1983,100,Yes,1,,,,,,,,,0,76.2,52.7,63.7,0.216,0.216,0,8.2,86.7,59.7,73,0.103,0.103,0,11.2
7/20/1983,100,Yes,1,,,,,,,,,0,74.5,54.1,64.5,0,0,0,8.6,86,59.8,74,0,0,0,10.1
7/21/1983,100,Yes,1,,,,,,,,,0,74.1,49.7,61.5,0.149,0.149,0,4.5,83.6,57.1,71,0.012,0.012,0,6.7
7/22/1983,99.5,Yes,1,,,,,,,,,0,68.9,52.3,59.8,0.502,0.502,0,4.1,78.6,60.8,69.7,0.072,0.072,0,4.8
7/23/1983,99.5,Yes,1,,,,,,,,,0,70.8,51.5,61.2,0.012,0.012,0,5.9,82,59.8,71.8,0.036,0.036,0,6.3
7/24/1983,99.5,Yes,1,,,,,,,,,0,75.9,49.6,63.6,0,0,0,7.9,86.9,56.9,73.7,0,0,0,11
7/25/1983,99.5,Yes,1,,,,,,,,,0,71.7,55.4,62.2,0.314,0.314,0,6.9,83.7,62.7,72.9,0.008,0.008,0,11.7
7/26/1983,99.5,Yes,1,,,,,,,,,0,74.2,53.3,64.2,0.012,0.012,0,9.3,85.5,59.8,74,0.008,0.008,0,10.4
7/27/1983,99.5,Yes,1,,,,,,,,,0,71.6,53.3,62.6,0.016,0.016,0,7.2,83.6,59.7,72.9,0.028,0.028,0,10.1
7/28/1983,99,Yes,1,,,,,,,,,0,76.1,51.3,64.2,0,0,0,6.5,87.7,57.6,73.9,0,0,0,7.9
7/29/1983,99,Yes,1,,,,,,,,,0,78.8,50.1,65.4,0,0,0,5,90.5,57.5,75.8,0,0,0,8.4
7/30/1983,99,Yes,1,,,,,,,,,0,81.6,51.2,66,0.071,0.071,0,4.7,92.5,59.7,77.1,0.008,0.008,0,8.3
7/31/1983,99,Yes,1,,,,,,,,,0,69,57.3,61.9,0.481,0.481,0,4.7,79.5,66.8,72.6,0.087,0.087,0,6.7
8/1/1983,99,Yes,1,,,,,,,,,0,71.9,53.1,61.9,0.217,0.217,0,6.4,82.3,62,71.4,0.055,0.055,0,6.1
8/2/1983,98.5,Yes,1,,,,,,,,,0,71,51.7,62,0.241,0.241,0,5,81.1,61.5,71.8,0.016,0.016,0,4.1
8/3/1983,98.5,Yes,1,,,,,,,,,0,73.4,51.3,62.8,0.115,0.115,0,4.7,83,61.4,73,0.031,0.031,0,6.8
8/4/1983,98.5,Yes,1,,,,,,,,,0,75,52.4,64.8,0,0,0,5,85.8,61.4,75.1,0,0,0,3.6
8/5/1983,98,Yes,1,,,,,,,,,0,79.6,52.6,66.7,0,0,0,6.4,90.1,63,77.8,0,0,0,8.7
8/6/1983,98,Yes,1,,,,,,,,,0,81.4,52.8,68.2,0.008,0.008,0,4.3,93,63,80.2,0,0,0,7
8/7/1983,98,Yes,1,,,,,,,,,0,80.8,55.7,68.1,0.224,0.224,0,3.4,91.2,66,79.2,0.008,0.008,0,7.7
8/8/1983,98,Yes,1,,,,,,,,,0,76.8,56.6,66.7,0.19,0.19,0,4.5,88.2,67.8,78,0.02,0.02,0,4.7
8/9/1983,97.5,Yes,1,,,,,,,,,0,79.1,56.1,67.6,0.032,0.032,0,4.5,89.8,69.4,79.8,0,0,0,7.3
8/10/1983,97.5,Yes,1,,,,,,,,,0,77.2,54.6,65.3,0.26,0.26,0,3.9,88,66.1,77.1,0.016,0.016,0,4.9
8/11/1983,97.5,Yes,1,,,,,,,,,0,72.9,54.8,64.2,0.016,0.016,0,6.4,83.9,65.7,75.6,0,0,0,7.4
8/12/1983,97.5,Yes,1,,,,,,,,,0,70.6,53.6,62.1,0.163,0.163,0,5.2,81.8,67,74.7,0,0,0,5.9
8/13/1983,97,Yes,1,,,,,,,,,0,74.5,51.2,63.1,0,0,0,5.2,85.7,62.3,75.7,0,0,0,4.1
8/14/1983,97,Yes,1,,,,,,,,,0,74.6,52.8,64.3,0.067,0.067,0,6.5,86.3,63.4,76.6,0.035,0.035,0,6.7
8/15/1983,97,Yes,1,,,,,,,,,0,73.3,53.3,62.7,0.316,0.316,0,5.3,84.6,62.9,74.6,0,0,0,6.8
8/16/1983,97,Yes,1,,,,,,,,,0,69.9,54.6,62.1,0.324,0.324,0,5.8,79.8,66,72.8,0.071,0.071,0,5.4
8/17/1983,97,Yes,1,,,,,,,,,0,70.2,53.6,61.3,0.407,0.407,0,3.9,79.8,63.4,70.4,0.165,0.165,0,3.8
8/18/1983,97,Yes,1,,,,,,,,,0,66.4,54.8,58.9,0.729,0.729,0,6.3,75.4,63.3,67.3,0.5,0.5,0,7.4
8/19/1983,97,Yes,1,,,,,,,,,0,67.2,51.9,58,0.366,0.366,0,6.9,74.8,59.6,66,0.063,0.063,0,9.3
8/20/1983,97,Yes,1,,,,,,,,,0,65.6,50,58.7,0,0,0,7.6,75.5,58.4,67.8,0,0,0,7.9
8/21/1983,97,Yes,1,,,,,,,,,0,68.7,47.3,57.6,0.083,0.083,0,8.1,79.4,57.9,69.1,0.051,0.051,0,9.6
8/22/1983,97.5,Yes,1,,,,,,,,,0,68.6,45.1,57.7,0.008,0.008,0,7.8,79.6,56.2,69.3,0,0,0,8.4
8/23/1983,97.5,Yes,1,,,,,,,,,0,68.5,47,58.4,0,0,0,8,80.3,57.9,70.2,0,0,0,8.6
8/24/1983,97.5,Yes,1,,,,,,,,,0,70.8,45.6,58.9,0,0,0,9.1,83,56,70.4,0,0,0,11.2
8/25/1983,98,Yes,1,,,,,,,,,0,71.8,46.4,60,0,0,0,8.8,84.3,56.4,71.5,0,0,0,10.4
8/26/1983,98,Yes,1,,,,,,,,,0,73.4,46.8,60.7,0,0,0,8,86.2,56.4,72.5,0,0,0,8.4
8/27/1983,98,Yes,1,,,,,,,,,0,75.3,45.8,60.9,0,0,0,7.6,87.7,54.6,72.8,0,0,0,8.4
8/28/1983,98,Yes,1,,,,,,,,,0,74.5,49.2,60.5,0.02,0.02,0,8.7,87.4,58,71.7,0.02,0.02,0,10.1
8/29/1983,98,Yes,1,,,,,,,,,0,74.2,49.2,62,0,0,0,7.9,86.4,57.8,72.7,0,0,0,12.8
8/30/1983,98,Yes,1,,,,,,,,,0,74.1,48.5,61.2,0,0,0,5.3,85.5,56.3,71.6,0,0,0,8.8
8/31/1983,98,Yes,1,,,,,,,,,0,75.8,48.2,62.6,0,0,0,5.8,87.6,56.5,73.1,0,0,0,8.7
9/1/1983,98,Yes,1,,,,,,,,,0,75.7,51.3,63,0.126,0.126,0,7.8,86.7,59.4,73.8,0.012,0.012,0,10.3
9/2/1983,98,Yes,1,,,,,,,,,0,68.7,55.3,60.2,0.434,0.434,0,9.3,79.6,63.2,70.1,0.107,0.107,0,9.2
9/3/1983,98,Yes,1,,,,,,,,,0,64.1,48.2,55.4,1.233,1.233,0,6.3,72.4,58.8,64.4,1.004,1.004,0,9.6
9/4/1983,98,Yes,1,,,,,,,,,0,61.9,50,54.8,0.205,0.205,0,7.9,70.6,57.7,63.7,0.107,0.107,0,4.4
9/5/1983,98,Yes,1,,,,,,,,,0,65,46.5,55.7,0,0,0,8.8,75.9,53.8,65.3,0,0,0,5.9
9/6/1983,98,Yes,1,,,,,,,,,0,72.2,44,58.7,0,0,0,6.4,82.4,53.7,68.4,0,0,0,6.5
9/7/1983,98,Yes,1,,,,,,,,,0,70.6,49.1,57.9,0.118,0.118,0,9.8,80.5,56.4,66.6,0.044,0.044,0,12.3
9/8/1983,98,Yes,1,,,,,,,,,0,68.8,50.7,59.4,0,0,0,10.8,77.7,55.6,67,0,0,0,13.7
9/9/1983,98,Yes,1,,,,,,,,,0,61.1,49,56.6,0.032,0.032,0,8.7,71.4,58.2,65.3,0.035,0.035,0,8.5
9/10/1983,98,Yes,1,,,,,,,,,0,64.4,41.1,53.2,0,0,0,7,73.3,48.6,63.7,0,0,0,3.7
9/11/1983,98,Yes,1,,,,,,,,,0,67.2,45.2,55.9,0,0,0,8,77.9,54.9,66.4,0,0,0,7
9/12/1983,98,Yes,1,,,,,,,,,0,67.9,41.7,55.7,0,0,0,6.5,78.6,50.7,66.1,0,0,0,5.4
9/13/1983,98,Yes,1,,,,,,,,,0,72.4,40.8,57.3,0,0,0,6.7,82.3,49.1,67.5,0,0,0,4.7
9/14/1983,98,Yes,1,,,,,,,,,0,66.4,45.2,56.2,0.012,0.012,0,10.2,78.3,54.8,67.6,0,0,0,6.8
9/15/1983,97.5,Yes,1,,,,,,,,,0,64.4,48.8,56.5,0,0,0,7.9,75.7,61.8,68.5,0,0,0,5.9
9/16/1983,97.5,Yes,1,,,,,,,,,0,70.2,43,57,0,0,0,8.7,81.6,52.5,67.7,0,0,0,5.2
9/17/1983,97.5,Yes,1,,,,,,,,,0,68,51.1,58.9,0.004,0.004,0,11.9,80.9,56.9,69.4,0,0,0,9
9/18/1983,97.5,Yes,1,,,,,,,,,0,69,48.8,58.5,0,0,0,11.5,81.5,55.1,69.7,0,0,0,8.8
9/19/1983,97,Yes,1,,,,,,,,,0,54.6,36.5,44.8,0,0,0,10.6,69.9,45,55.6,0,0,0,15.2
9/20/1983,97,Yes,1,,,,,,,,,0,47.2,30,38.6,0,0,0,6.5,57.7,42.6,49.1,0,0,0,8.3
9/21/1983,97,Yes,1,,,,,,,,,0,59.8,29.4,44.3,0,0,0,5.4,65.7,33.7,51.9,0,0,0,3.7
9/22/1983,96.5,Yes,1,,,,,,,,,0,65.7,32.2,49.3,0,0,0,7,74.8,39.4,58.8,0,0,0,6.1
9/23/1983,96.5,Yes,1,,,,,,,,,0,62.7,43.7,52.2,0.12,0.12,0,7.8,72.7,51.1,61.8,0.048,0.048,0,10
